2.871452697753906105e-09,-2.422941323565338944e-16,4.373119178908519975e-106,2.871452697753906105e-09,1.226588379129861060e-71,5.239574562515882802e-134,4.373140327987418552e-106,5.975686975248034258e-72,2.152398362800790705e-134,8.976402525128020750e-106
5.262057972861842181e+00,5.025032894736842337e+00,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01
5.640625000000001107e-04,1.471424264733129543e-59,5.640625000000001107e-04,4.822119056597110829e-67,2.876655043602123816e-59,1.650966014214545921e-66,5.904771599692675533e-59,1.209295523799155419e-59,2.876669687831946929e-59,1.662047599518560877e-59
5.263128207236841938e+00,5.263157894736842479e+00,2.631578947368338750e-01,2.631578943931165426e-01,2.631578947126136936e-01,2.631564103617983208e-01,2.631578947243939925e-01,2.631578940569018754e-01,2.631578947126125279e-01,2.631578947367901877e-01
2.499746041084490999e-01,3.294468661538757378e-61,1.092108953187846004e-60,6.656908700696210722e-61,6.656940894898065391e-61,5.332562326859966027e-61,5.613196379180341337e-61,5.332562326859874829e-61,5.359953937708847483e-61,2.499746041084490999e-01
5.263157837307788967e+00,2.631578947368652943e-01,5.263157837307788967e+00,2.631578915551771036e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368420907e-01,2.631578947368305998e-01,2.631578947368409249e-01,2.631578947368420351e-01
2.369641434964258331e-01,8.287534156520303798e-99,3.031254601701631007e-99,2.543595202589685227e-99,2.369641434964258331e-01,7.343172585031872448e-99,3.577460353796705501e-99,1.476765062062351006e-99,2.037565238385413274e-99,1.239193404550360626e-99
5.131578947368423682e-01,5.125328984570571844e-01,2.631576266124492358e-01,5.263157894736842479e+00,2.631578947032742199e-01,2.631578915551771036e-01,2.631578947368346522e-01,2.631578947362532284e-01,2.631578947368420907e-01,2.631578947362208654e-01
1.128125483351101466e-02,5.078385005532561764e-131,8.352299815312286289e-131,7.950728257407583448e-131,7.835482391092977663e-131,1.128125483351101466e-02,6.082060711968184406e-131,2.541328446133730070e-130,5.595384723847371738e-131,6.322448044866268508e-131
2.631578947368412025e-01,2.631578945650420165e-01,2.565789473679678731e-02,2.631554189321461679e-01,2.631578947368423682e-01,2.631282072368421043e-01,2.631577500102813549e-01,2.625328948879712132e-01,2.625923478686618129e-01,2.625531382818970805e-01
1.395798569686845041e-14,1.486513536909635211e-123,9.296670011267644410e-123,1.106919619651627649e-123,2.045646444951058518e-123,1.395798569686845041e-14,2.046427358093215097e-123,4.198958492267960065e-123,9.491838298714528531e-123,1.507672363438614744e-123
5.263157837298525266e+00,5.006564175981704778e-01,2.631578947142493297e-01,2.631578947363782395e-01,2.631578205171395957e-01,5.263157837307802289e+00,2.625640001610856089e-01,2.631578947368409249e-01,2.631578947275398650e-01,2.631578947368420351e-01
3.230929371093175267e-13,2.613845781494248405e-113,4.147961659707364694e-113,5.488569853875517277e-114,4.147980399674984413e-113,1.031017596012165218e-113,9.844932012635101107e-114,5.022906236982337893e-114,3.230929371093175267e-13,5.022906236982337893e-114
